53	ba-ri2-ga	OTHER
53	ba-ba-a	PN
53	ba-ad-da-ri2	PN
53	…-am3	OTHER
53	a-bala	OTHER
53	a2-nin-ga2-ta	PN
53	2/3(disz){sza}	OTHER
52	zu2	OTHER
52	ze2-a	OTHER
52	ur-e2-gal	PN
52	ur-bad3-dur2-ra-ta	PN
52	szu-da-da	PN
52	sza3-ku3-ge-ta	PN
52	lu-lu-bum2{ki}	GN
52	lugud2-da	OTHER
52	lugal-nesag2-e-ta	PN
52	lugal-i3-sa6	PN
52	kar-sze3	PN
52	i-di3-{d}iszkur	PN
52	ha-lu-ub2	OTHER
52	gi-ra-num2	OTHER
52	gi4-gi4-de3	OTHER
52	{gesz}gesztin	OTHER
52	ga-ti-e	PN
52	esir2-bi	OTHER
52	erin2-na-sze3	OTHER
52	{d}lugal-banda3{da}	PN
52	bi2-tum-ra-bi2-um{ki}	GN
52	BAD	OTHER
52	amar-szuba3	PN
51	ur-x-x	PN
51	ur-nigar-gar	PN
51	ur-{d}nin-pirig	PN
51	tir-gu	PN
51	tibira	OTHER
51	sza3-ge	OTHER
51	mi-ri2-za	OTHER
51	me-{d}isztaran	PN
51	lugal-siki-su13	PN
51	lugal-nam-tar-re	PN
51	lu2-ga-mu	PN
51	LAGAB	OTHER
51	ki-bi	OTHER
51	ig	OTHER
51	i3-li2-mu	PN
51	gu2-ta	OTHER
51	dub-sag	OTHER
51	du6-ku3-ga	GN
51	{d}nin-e11-e	PN
51	bur3	OTHER
51	be-li2-a-zu	PN
51	ARAD2-mu-ta	PN
51	a-mur-dingir	PN
50	ur-usz-gid2-da	PN
50	urumx(|UR2xU2|){ki}	OTHER
50	ur-me-me-ta	PN
50	ur-e2-babbar2	PN
50	ur-{d}al-la	PN
50	tu-ra-am-i3-li2-ta	PN
50	sig	OTHER
50	|PU3.SZA|-{d}suen	PN
50	nu-e3	OTHER
50	nu-dab5	OTHER
50	naga-bi	OTHER
50	lu2-{d}nin-mar{ki}	PN
50	lu2-{d}nin-dar-a	PN
50	ka-tar	PN
50	in-na-ba	OTHER
50	hu-ba-a	PN
50	hirinx(KWU318)-na	GN
50	{gesz}u3	OTHER
50	geme2-{d}suen	PN
50	ga2-nun-ta	OTHER
50	ezem-ma	OTHER
50	en-nun-e-{d}amar-{d}suen-ra-ki-ag2	PN
50	{d}szara2-ta	OTHER
50	bi2-du11-ga-ta	PN
50	ba-sa6-ta	PN
50	ba-an-ti-esz2	OTHER
50	ba-ab-gu7	OTHER
